ITERATION	TESTCASE	DESCRIPTION	TRACKID	STARTDATE	ENDDATE	TASK	COUNTERS	VALUE(ms)	SIZE	NAME	
1	PLM	05.00 - Switch to "Gallery View"	0	09.51.40,12	09.51.40,13	RESOURCE	NETWORK	10	3111	http://vmtestbaring:20200/server/PLM/Images/Icon/PRJIMG,139,0	
1	PLM	05.00 - Switch to "Gallery View"	0	09.51.40,13	09.51.40,14	RESOURCE	NETWORK	10	3111	http://vmtestbaring:20200/server/PLM/Images/Icon/PRJIMG,410,0	
1	PLM	05.00 - Switch to "Gallery View"	0	09.51.40,13	09.51.40,14	RESOURCE	NETWORK	10	35640	http://vmtestbaring:20200/server/PLM/Images/Icon/PRJIMG,138,0	
1	PLM	05.00 - Switch to "Gallery View"	0	09.51.40,13	09.51.40,14	RESOURCE	NETWORK	9	3111	http://vmtestbaring:20200/server/PLM/Images/Icon/PRJIMG,120,0	
1	PLM	05.00 - Switch to "Gallery View"	0	09.51.40,14	09.51.40,15	RESOURCE	NETWORK	9	25675	http://vmtestbaring:20200/server/PLM/Images/Icon/PRJIMG,67,0	
1	PLM	05.00 - Switch to "Gallery View"	0	09.51.40,14	09.51.40,15	RESOURCE	NETWORK	11	3111	http://vmtestbaring:20200/server/PLM/Images/Icon/PRJIMG,1779,0	
1	PLM	05.00 - Switch to "Gallery View"	0	09.51.40,15	09.51.40,16	RESOURCE	NETWORK	9	3111	http://vmtestbaring:20200/server/PLM/Images/Icon/PRJIMG,297,0	
1	PLM	05.00 - Switch to "Gallery View"	0	09.51.40,15	09.51.40,16	RESOURCE	NETWORK	11	3111	http://vmtestbaring:20200/server/PLM/Images/Icon/PRJIMG,447,0	
1	PLM	05.00 - Switch to "Gallery View"	0	09.51.40,15	09.51.40,16	RESOURCE	NETWORK	9	37097	http://vmtestbaring:20200/server/PLM/Images/Icon/PRJIMG,302,0	
1	PLM	05.00 - Switch to "Gallery View"	0	09.51.40,15	09.51.40,16	RESOURCE	NETWORK	8	8765	http://vmtestbaring:20200/server/PLM/Images/Icon/PRJIMG,341,0	
1	PLM	05.00 - Switch to "Gallery View"	0	09.51.40,16	09.51.40,17	RESOURCE	NETWORK	8	8638	http://vmtestbaring:20200/server/PLM/Images/Icon/PRJIMG,362,2	
1	PLM	05.00 - Switch to "Gallery View"	0	09.51.40,16	09.51.40,17	RESOURCE	NETWORK	7	6835	http://vmtestbaring:20200/server/PLM/Images/Icon/PRJIMG,343,2	
1	PLM	05.00 - Switch to "Gallery View"	0	09.51.40,17	09.51.40,18	RESOURCE	NETWORK	10	39091	http://vmtestbaring:20200/server/PLM/Images/Icon/PRJIMG,322,0	
1	PLM	05.00 - Switch to "Gallery View"	0	09.51.40,17	09.51.40,18	RESOURCE	NETWORK	7	38134	http://vmtestbaring:20200/server/PLM/Images/Icon/PRJIMG,303,0	
1	PLM	05.00 - Switch to "Gallery View"	0	09.51.39,46	09.51.40,18	LOG	REQTIME	719	0		
1	PLM	06.00 - Click on the first Tile (the right Data Panel opens)	0	09.51.42,96	09.51.44,05	LOG	TOTAL	1094	
1	PLM	06.00 - Click on the first Tile (the right Data Panel opens)	0	09.51.42,99	09.51.43,10	RESOURCE	NETWORK	117	3064	http://vmtestbaring:20200/server/api/ClientWebDesktop	
1	PLM	06.00 - Click on the first Tile (the right Data Panel opens)	0	09.51.42,99	09.51.43,10	LOG	REQTIME	117	0		
1	PLM	07.02 - Click on Hamburger icon -> Materials -> All Materials	0	09.51.51,44	09.51.52,82	LOG	TOTAL	1375	
1	PLM	07.02 - Click on Hamburger icon -> Materials -> All Materials	0	09.51.51,55	09.51.51,59	RESOURCE	NETWORK	39	809	http://vmtestbaring:20200/server/api/ClientWebDesktop	
1	PLM	07.02 - Click on Hamburger icon -> Materials -> All Materials	0	09.51.51,64	09.51.51,72	RESOURCE	NETWORK	82	1911	http://vmtestbaring:20200/server/api/ClientWebDesktop	
1	PLM	07.02 - Click on Hamburger icon -> Materials -> All Materials	0	09.51.51,81	09.51.51,85	RESOURCE	NETWORK	44	6511	http://vmtestbaring:20200/server/api/ClientWebDesktop	
1	PLM	07.02 - Click on Hamburger icon -> Materials -> All Materials	0	09.51.51,55	09.51.51,85	LOG	REQTIME	307	0		
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.00,12	09.52.32,33	LOG	TOTAL	32219	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.00,24	09.52.00,29	RESOURCE	NETWORK	53	1599	http://vmtestbaring:20200/server/api/ClientWebDesktop	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.00,32	09.52.01,28	RESOURCE	NETWORK	964	12050	http://vmtestbaring:20200/server/api/ClientWebDesktop	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,31	09.52.01,32	RESOURCE	NETWORK	18	131455	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,1963,1?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,32	09.52.01,33	RESOURCE	NETWORK	13	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,2183,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,32	09.52.01,34	RESOURCE	NETWORK	18	11560	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,1913,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,34	09.52.01,35	RESOURCE	NETWORK	14	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,1939,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,34	09.52.01,35	RESOURCE	NETWORK	10	12485	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,1902,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,36	09.52.01,38	RESOURCE	NETWORK	13	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,2119,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,37	09.52.01,39	RESOURCE	NETWORK	15	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,2179,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,38	09.52.01,39	RESOURCE	NETWORK	12	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,2045,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,39	09.52.01,40	RESOURCE	NETWORK	10	21933	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,2250,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,40	09.52.01,41	RESOURCE	NETWORK	8	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,2184,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,41	09.52.01,42	RESOURCE	NETWORK	9	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,1285,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,42	09.52.01,42	RESOURCE	NETWORK	7	23800	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,2,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,42	09.52.01,43	RESOURCE	NETWORK	7	23800	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,1947,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,43	09.52.01,43	RESOURCE	NETWORK	6	23800	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,1948,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,43	09.52.01,44	RESOURCE	NETWORK	8	22086	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,3,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,44	09.52.01,44	RESOURCE	NETWORK	7	22086	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,1424,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,44	09.52.01,45	RESOURCE	NETWORK	6	28002	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,15,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,45	09.52.01,45	RESOURCE	NETWORK	8	25079	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,16,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,45	09.52.01,46	RESOURCE	NETWORK	8	8864	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,25,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,46	09.52.01,46	RESOURCE	NETWORK	8	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,26,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,46	09.52.01,47	RESOURCE	NETWORK	7	18801	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,127,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,47	09.52.01,48	RESOURCE	NETWORK	9	27138	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,135,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,47	09.52.01,48	RESOURCE	NETWORK	7	27138	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,420,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,48	09.52.01,49	RESOURCE	NETWORK	10	9123	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,136,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,48	09.52.01,49	RESOURCE	NETWORK	8	42572	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,137,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,49	09.52.01,50	RESOURCE	NETWORK	8	11018	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,138,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,49	09.52.01,50	RESOURCE	NETWORK	10	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,148,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,50	09.52.01,51	RESOURCE	NETWORK	9	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,149,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,50	09.52.01,51	RESOURCE	NETWORK	9	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,150,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,51	09.52.01,51	RESOURCE	NETWORK	8	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,152,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,51	09.52.01,52	RESOURCE	NETWORK	9	17694	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,157,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,52	09.52.01,52	RESOURCE	NETWORK	8	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,158,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,52	09.52.01,53	RESOURCE	NETWORK	6	13808	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,159,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,53	09.52.01,53	RESOURCE	NETWORK	9	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,160,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,53	09.52.01,54	RESOURCE	NETWORK	7	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,162,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,54	09.52.01,54	RESOURCE	NETWORK	8	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,167,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,54	09.52.01,55	RESOURCE	NETWORK	9	29537	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,177,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,55	09.52.01,55	RESOURCE	NETWORK	6	29537	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,1881,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,55	09.52.01,56	RESOURCE	NETWORK	9	29537	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,179,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,55	09.52.01,56	RESOURCE	NETWORK	10	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,187,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,56	09.52.01,57	RESOURCE	NETWORK	8	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,203,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,56	09.52.01,57	RESOURCE	NETWORK	8	36844	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,204,1?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,57	09.52.01,57	RESOURCE	NETWORK	7	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,205,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,57	09.52.01,58	RESOURCE	NETWORK	8	32140	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,207,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,57	09.52.01,59	RESOURCE	NETWORK	12	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,223,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,58	09.52.01,59	RESOURCE	NETWORK	8	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,228,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,58	09.52.01,59	RESOURCE	NETWORK	8	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,230,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,59	09.52.01,60	RESOURCE	NETWORK	8	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,232,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,59	09.52.01,60	RESOURCE	NETWORK	9	24284	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,234,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,60	09.52.01,61	RESOURCE	NETWORK	10	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,1330,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,60	09.52.01,61	RESOURCE	NETWORK	12	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,235,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,61	09.52.01,62	RESOURCE	NETWORK	9	16002	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,239,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,61	09.52.01,62	RESOURCE	NETWORK	12	23658	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,240,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,62	09.52.01,63	RESOURCE	NETWORK	9	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,241,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,62	09.52.01,64	RESOURCE	NETWORK	15	15032	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,242,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,62	09.52.01,64	RESOURCE	NETWORK	11	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,247,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,63	09.52.01,64	RESOURCE	NETWORK	14	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,249,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,64	09.52.01,66	RESOURCE	NETWORK	11	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,299,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,65	09.52.01,66	RESOURCE	NETWORK	9	15375	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,334,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,65	09.52.01,66	RESOURCE	NETWORK	9	28208	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,371,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,66	09.52.01,67	RESOURCE	NETWORK	10	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,372,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,66	09.52.01,67	RESOURCE	NETWORK	9	26407	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,373,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,67	09.52.01,68	RESOURCE	NETWORK	11	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,374,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,67	09.52.01,68	RESOURCE	NETWORK	10	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,375,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,68	09.52.01,69	RESOURCE	NETWORK	10	24505	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,376,1?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,68	09.52.01,69	RESOURCE	NETWORK	10	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,379,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,69	09.52.01,70	RESOURCE	NETWORK	9	26407	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,401,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,69	09.52.01,70	RESOURCE	NETWORK	9	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,403,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,70	09.52.01,71	RESOURCE	NETWORK	11	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,404,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,72	09.52.01,73	RESOURCE	NETWORK	11	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,405,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,72	09.52.01,73	RESOURCE	NETWORK	10	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,406,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,73	09.52.01,74	RESOURCE	NETWORK	11	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,407,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,73	09.52.01,74	RESOURCE	NETWORK	8	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,408,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,74	09.52.01,75	RESOURCE	NETWORK	9	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,409,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,74	09.52.01,75	RESOURCE	NETWORK	10	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,414,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,74	09.52.01,75	RESOURCE	NETWORK	10	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,417,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,75	09.52.01,76	RESOURCE	NETWORK	9	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,418,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,75	09.52.01,76	RESOURCE	NETWORK	8	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,419,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,76	09.52.01,77	RESOURCE	NETWORK	11	5140	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,448,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,76	09.52.01,77	RESOURCE	NETWORK	10	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,451,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,77	09.52.01,77	RESOURCE	NETWORK	8	12837	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,452,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,77	09.52.01,78	RESOURCE	NETWORK	12	5516	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,458,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,77	09.52.01,78	RESOURCE	NETWORK	11	5197	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,460,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,78	09.52.01,79	RESOURCE	NETWORK	10	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,461,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,78	09.52.01,79	RESOURCE	NETWORK	10	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,462,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,79	09.52.01,80	RESOURCE	NETWORK	16	21726	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,463,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,79	09.52.01,80	RESOURCE	NETWORK	14	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,467,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,79	09.52.01,82	RESOURCE	NETWORK	27	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,468,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,80	09.52.01,82	RESOURCE	NETWORK	20	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,469,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,80	09.52.01,82	RESOURCE	NETWORK	13	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,470,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,81	09.52.01,82	RESOURCE	NETWORK	19	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,471,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,81	09.52.01,83	RESOURCE	NETWORK	17	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,473,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,81	09.52.01,83	RESOURCE	NETWORK	19	35394	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,477,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,81	09.52.01,83	RESOURCE	NETWORK	19	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,484,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,82	09.52.01,83	RESOURCE	NETWORK	16	15676	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,485,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,82	09.52.01,84	RESOURCE	NETWORK	17	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,487,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,83	09.52.01,84	RESOURCE	NETWORK	18	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,489,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,83	09.52.01,84	RESOURCE	NETWORK	13	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,490,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,84	09.52.01,86	RESOURCE	NETWORK	22	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,491,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.01,84	09.52.01,86	RESOURCE	NETWORK	16	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,492,0?t	
1	PLM	08.02 - Click on Hamburger icon -> Products -> All Products	0	09.52.29,48	09.52.30,52	RESOURCE	NETWORK	1040	4910	http://vmtestbaring:20200/server/api/ClientWebDesktop	
